speaker_id,first_name,last_name,chamber,type,party,state,district,bio_guide_id,congress_id
1916,Thomas,ROONEY,HOUSE,REPRESENTATIVE,R,FL,17.0,R000583,113
985,Ileana,ROS-LEHTINEN,HOUSE,REPRESENTATIVE,R,FL,27.0,R000435,113
2339,Jacky,ROSEN,HOUSE,N/A,D,NV,,R000608,115
1848,Peter,ROSKAM,HOUSE,REPRESENTATIVE,R,IL,6.0,R000580,113
1632,Mike,ROSS,HOUSE,REPRESENTATIVE,D,AR,4.0,R000573,107
2003,Dennis,ROSS,HOUSE,REPRESENTATIVE,R,FL,15.0,R000593,113
1425,William,ROTH JR.,SENATE,SENATOR,R,DE,,R000460,106
2158,Keith,ROTHFUS,HOUSE,REPRESENTATIVE,R,PA,12.0,R000598,113
1520,Steven,ROTHMAN,HOUSE,REPRESENTATIVE,D,NJ,9.0,R000462,107
990,Marge,ROUKEMA,HOUSE,REPRESENTATIVE,R,NJ,5.0,R000465,107
2288,Mike,ROUNDS,SENATE,SENATOR,R,SD,,R000605,114
2256,David,ROUZER,HOUSE,REPRESENTATIVE,R,NC,7.0,R000603,114
997,Lucille,ROYBAL-ALLARD,HOUSE,REPRESENTATIVE,D,CA,40.0,R000486,113
998,Edward,ROYCE,HOUSE,REPRESENTATIVE,R,CA,39.0,R000487,113
2084,Marco,RUBIO,SENATE,SENATOR,R,FL,,R000595,113
2109,Raul,RUIZ,HOUSE,REPRESENTATIVE,D,CA,36.0,R000599,113
2039,Jon,RUNYAN,HOUSE,REPRESENTATIVE,R,NJ,3.0,R000594,113
1728,C.,RUPPERSBERGER,HOUSE,REPRESENTATIVE,D,MD,2.0,R000576,113
1003,Bobby,RUSH,HOUSE,REPRESENTATIVE,D,IL,1.0,R000515,113
2265,Steve,RUSSELL,HOUSE,REPRESENTATIVE,R,OK,5.0,R000604,114
2316,John,RUTHERFORD,HOUSE,N/A,R,FL,,R000609,115
1560,Paul,RYAN,HOUSE,REPRESENTATIVE,R,WI,1.0,R000570,113
1756,Tim,RYAN,HOUSE,REPRESENTATIVE,D,OH,13.0,R000577,113
1521,Jim,RYUN,HOUSE,REPRESENTATIVE,R,KS,2.0,R000566,107
1962,Gregorio,SABLAN,HOUSE,N/A,D,MP,,S001177,115
1007,Martin,SABO,HOUSE,REPRESENTATIVE,D,MN,5.0,S000005,107
1762,Ken,SALAZAR,SENATE,SENATOR,D,CO,,S001163,110
1775,John,SALAZAR,HOUSE,REPRESENTATIVE,D,CO,3.0,S001158,110
1847,Bill,SALI,HOUSE,REPRESENTATIVE,R,ID,1.0,S001167,110
1009,Matt,SALMON,HOUSE,REPRESENTATIVE,R,AZ,5.0,S000018,113
1522,Loretta,SANCHEZ,HOUSE,REPRESENTATIVE,D,CA,46.0,S000030,113
1757,Linda,SANCHEZ,HOUSE,REPRESENTATIVE,D,CA,38.0,S001156,113
1010,Bernard,SANDERS,SENATE,SENATOR,I,VT,,S000033,113
1523,Max,SANDLIN,HOUSE,REPRESENTATIVE,D,TX,1.0,S000044,107
1012,Mark,SANFORD,HOUSE,REPRESENTATIVE,R,SC,1.0,S000051,113
1015,Rick,SANTORUM,SENATE,SENATOR,R,PA,,S000059,107
1017,Paul,SARBANES,SENATE,SENATOR,D,MD,,S000064,107
1854,John,SARBANES,HOUSE,REPRESENTATIVE,D,MD,3.0,S001168,113
2289,Ben,SASSE,SENATE,SENATOR,R,NE,,S001197,114
1022,Tom,SAWYER,HOUSE,REPRESENTATIVE,D,OH,14.0,S000094,107
1023,Jim,SAXTON,HOUSE,REPRESENTATIVE,R,NJ,3.0,S000097,107
1892,Steve,SCALISE,HOUSE,REPRESENTATIVE,R,LA,1.0,S001176,113
1025,Joe,SCARBOROUGH,HOUSE,REPRESENTATIVE,R,FL,1.0,S000106,106
1026,Dan,SCHAEFER,HOUSE,REPRESENTATIVE,R,CO,6.0,S000109,105
1524,Bob,SCHAFFER,HOUSE,REPRESENTATIVE,R,CO,4.0,S000112,107
1588,Janice,SCHAKOWSKY,HOUSE,REPRESENTATIVE,D,IL,9.0,S001145,113
2173,Brian,SCHATZ,SENATE,SENATOR,D,HI,,S001194,113
1928,Mark,SCHAUER,HOUSE,REPRESENTATIVE,D,MI,7.0,S001178,111
1030,Steven,SCHIFF,HOUSE,REPRESENTATIVE,R,NM,1.0,S000125,105
1635,Adam,SCHIFF,HOUSE,REPRESENTATIVE,D,CA,28.0,S001150,113
2016,Robert,SCHILLING,HOUSE,REPRESENTATIVE,R,IL,17.0,S001182,112
1815,Jean,SCHMIDT,HOUSE,REPRESENTATIVE,R,OH,2.0,S001164,112
2124,Bradley,SCHNEIDER,HOUSE,REPRESENTATIVE,D,IL,10.0,S001190,113
1920,Aaron,SCHOCK,HOUSE,REPRESENTATIVE,R,IL,18.0,S001179,113
1950,Kurt,SCHRADER,HOUSE,REPRESENTATIVE,D,OR,5.0,S001180,113
1673,Edward,SCHROCK,HOUSE,REPRESENTATIVE,R,VA,2.0,S001151,107
1036,Charles,SCHUMER,SENATE,SENATOR,D,NY,,S000148,113
1798,Allyson,SCHWARTZ,HOUSE,REPRESENTATIVE,D,PA,13.0,S001162,113
1788,John,SCHWARZ,HOUSE,REPRESENTATIVE,R,MI,7.0,S001161,109
1994,David,SCHWEIKERT,HOUSE,REPRESENTATIVE,R,AZ,6.0,S001183,113
1722,David,SCOTT,HOUSE,REPRESENTATIVE,D,GA,13.0,S001157,113
2009,Austin,SCOTT,HOUSE,REPRESENTATIVE,R,GA,8.0,S001189,113
1037,Robert,SCOTT,HOUSE,REPRESENTATIVE,D,VA,3.0,S000185,107
2056,Tim,SCOTT,SENATE,SENATOR,R,SC,,S001184,113
1041,F.,SENSENBRENNER,HOUSE,REPRESENTATIVE,R,WI,5.0,S000244,113
1042,Jose,SERRANO,HOUSE,REPRESENTATIVE,D,NY,15.0,S000248,113
1548,Jeff,SESSIONS,SENATE,SENATOR,R,AL,,S001141,113
1525,Pete,SESSIONS,HOUSE,REPRESENTATIVE,R,TX,32.0,S000250,113
1874,Joe,SESTAK,HOUSE,REPRESENTATIVE,D,PA,7.0,S001169,110
1988,Terri,SEWELL,HOUSE,REPRESENTATIVE,D,AL,7.0,S001185,113
1043,John,SHADEGG,HOUSE,REPRESENTATIVE,R,AZ,4.0,S000275,107
1901,Jeanne,SHAHEEN,SENATE,SENATOR,D,NH,,S001181,113
1047,E.,SHAW,HOUSE,REPRESENTATIVE,R,FL,22.0,S000303,107
1048,Christopher,SHAYS,HOUSE,REPRESENTATIVE,R,CT,4.0,S001144,107
1861,Carol,SHEA-PORTER,HOUSE,REPRESENTATIVE,D,NH,1.0,S001170,113
1049,Richard,SHELBY,SENATE,SENATOR,R,AL,,S000320,113
1526,Brad,SHERMAN,HOUSE,REPRESENTATIVE,D,CA,30.0,S000344,113
1589,Don,SHERWOOD,HOUSE,REPRESENTATIVE,R,PA,10.0,S001146,107
1527,John,SHIMKUS,HOUSE,REPRESENTATIVE,R,IL,15.0,S000364,113
1565,Ronnie,SHOWS,HOUSE,REPRESENTATIVE,D,MS,4.0,S001147,107
1859,Heath,SHULER,HOUSE,REPRESENTATIVE,D,NC,11.0,S001171,112
1681,Bill,SHUSTER,HOUSE,REPRESENTATIVE,R,PA,9.0,S001154,113
1055,Bud,SHUSTER,HOUSE,REPRESENTATIVE,R,PA,9.0,S000394,106
1642,Rob,SIMMONS,HOUSE,REPRESENTATIVE,R,CT,2.0,S001152,107
1590,Michael,SIMPSON,HOUSE,REPRESENTATIVE,R,ID,2.0,S001148,113
2099,Kyrsten,SINEMA,HOUSE,REPRESENTATIVE,D,AZ,9.0,S001191,113
1818,Albio,SIRES,HOUSE,REPRESENTATIVE,D,NJ,8.0,S001165,113
1060,Norman,SISISKY,HOUSE,REPRESENTATIVE,D,VA,4.0,S000453,106
1062,David,SKAGGS,HOUSE,REPRESENTATIVE,D,CO,2.0,S000462,105
1063,Joe,SKEEN,HOUSE,REPRESENTATIVE,R,NM,2.0,S000463,107
1064,Ike,SKELTON,HOUSE,REPRESENTATIVE,D,MO,4.0,S000465,107
1069,Louise,SLAUGHTER,HOUSE,REPRESENTATIVE,D,NY,25.0,S000480,113
1528,Adam,SMITH,HOUSE,REPRESENTATIVE,D,WA,9.0,S000510,113
1082,Bob,SMITH,SENATE,SENATOR,R,NH,,S000606,107
1080,Nick,SMITH,HOUSE,REPRESENTATIVE,R,MI,7.0,S000597,107
1083,Robert,SMITH,HOUSE,REPRESENTATIVE,R,OR,2.0,S000607,105
1078,Linda,SMITH,HOUSE,REPRESENTATIVE,R,WA,3.0,S000587,105
2191,Jason,SMITH,HOUSE,REPRESENTATIVE,R,MO,8.0,S001195,113
1549,Gordon,SMITH,SENATE,SENATOR,R,OR,,S001142,107
1860,Adrian,SMITH,HOUSE,REPRESENTATIVE,R,NE,3.0,S001172,113
1071,Christopher,SMITH,HOUSE,REPRESENTATIVE,R,NJ,4.0,S000522,113
1075,Lamar,SMITH,HOUSE,REPRESENTATIVE,R,TX,21.0,S000583,113
2346,Lloyd,SMUCKER,HOUSE,N/A,R,PA,,S001199,115
1529,Vince,SNOWBARGER,HOUSE,REPRESENTATIVE,R,KS,3.0,S000662,105
1085,Olympia,SNOWE,SENATE,SENATOR,R,ME,,S000663,107
1530,Vic,SNYDER,HOUSE,REPRESENTATIVE,D,AR,2.0,S000672,107
1783,Michael,SODREL,HOUSE,REPRESENTATIVE,R,IN,9.0,S001160,109
1636,Hilda,SOLIS,HOUSE,REPRESENTATIVE,D,CA,31.0,S001153,107
1088,Gerald,SOLOMON,HOUSE,REPRESENTATIVE,R,NY,22.0,S000675,105
2319,Darren,SOTO,HOUSE,N/A,D,FL,,S001200,115
1089,Mark,SOUDER,HOUSE,REPRESENTATIVE,R,IN,4.0,S001143,107
1871,Zachary,SPACE,HOUSE,REPRESENTATIVE,D,OH,18.0,S001173,110
1437,Arlen,SPECTER,SENATE,SENATOR,R,PA,,S000709,107
1890,Jackie,SPEIER,HOUSE,REPRESENTATIVE,D,CA,14.0,S001175,113
1091,Floyd,SPENCE,HOUSE,REPRESENTATIVE,R,SC,2.0,S000718,106
1092,John,SPRATT,HOUSE,REPRESENTATIVE,D,SC,5.0,S000749,107
1531,Debbie,STABENOW,SENATE,SENATOR,D,MI,,S000770,113
1101,Fortney,STARK,HOUSE,REPRESENTATIVE,D,CA,13.0,S000810,107
1103,Cliff,STEARNS,HOUSE,REPRESENTATIVE,R,FL,6.0,S000822,107
2263,Elise,STEFANIK,HOUSE,REPRESENTATIVE,R,NY,21.0,S001196,114
1110,Charles,STENHOLM,HOUSE,REPRESENTATIVE,D,TX,17.0,S000851,107
1440,Ted,STEVENS,SENATE,SENATOR,R,AK,,S000888,107
2168,Chris,STEWART,HOUSE,REPRESENTATIVE,R,UT,2.0,S001192,113
2047,Steve,STIVERS,HOUSE,REPRESENTATIVE,R,OH,15.0,S001187,113
1114,Steve,STOCKMAN,HOUSE,REPRESENTATIVE,R,TX,36.0,S000937,113
1115,Louis,STOKES,HOUSE,REPRESENTATIVE,D,OH,11.0,S000948,105
2357,Luther,STRANGE,SENATE,N/A,R,AL,,S001202,115
1118,Ted,STRICKLAND,HOUSE,REPRESENTATIVE,D,OH,6.0,S001004,107
1122,Bob,STUMP,HOUSE,REPRESENTATIVE,R,AZ,3.0,S001044,107
1123,Bart,STUPAK,HOUSE,REPRESENTATIVE,D,MI,1.0,S001045,107
1981,Marlin,STUTZMAN,HOUSE,REPRESENTATIVE,R,IN,3.0,S001188,113
1689,John,SULLIVAN,HOUSE,REPRESENTATIVE,R,OK,1.0,S001155,107
2290,Dan,SULLIVAN,SENATE,SENATOR,R,AK,,S001198,114
1532,John,SUNUNU,HOUSE,REPRESENTATIVE,R,NH,1.0,S001078,107
2341,Thomas,SUOZZI,HOUSE,N/A,D,NY,,S001201,115
1870,Betty,SUTTON,HOUSE,REPRESENTATIVE,D,OH,13.0,S001174,112
2104,Eric,SWALWELL,HOUSE,REPRESENTATIVE,D,CA,15.0,S001193,113
1591,John,SWEENEY,HOUSE,REPRESENTATIVE,R,NY,22.0,S001149,106
2240,Mark,TAKAI,HOUSE,REPRESENTATIVE,D,HI,1.0,T000473,114
2110,Mark,TAKANO,HOUSE,REPRESENTATIVE,D,CA,41.0,T000472,113
1135,Jim,TALENT,HOUSE,REPRESENTATIVE,R,MO,2.0,T000024,106
1592,Thomas,TANCREDO,HOUSE,REPRESENTATIVE,R,CO,6.0,T000458,107
1137,John,TANNER,HOUSE,REPRESENTATIVE,D,TN,8.0,T000038,107
1533,Ellen,TAUSCHER,HOUSE,REPRESENTATIVE,D,CA,10.0,T000057,107
1140,W.,TAUZIN,HOUSE,REPRESENTATIVE,R,LA,3.0,T000058,107
2351,Scott,TAYLOR,HOUSE,N/A,R,VA,,T000477,115
2351,Scott,TAYLOR,HOUSE,N/A,R,VA,,T000477,115
2351,Scott,TAYLOR,HOUSE,N/A,R,VA,,T000477,115
2351,Scott,TAYLOR,HOUSE,N/A,R,VA,,T000477,115
1141,Charles,TAYLOR,HOUSE,REPRESENTATIVE,R,NC,11.0,T000067,107
2351,Scott,TAYLOR,HOUSE,N/A,R,VA,,T000477,115
1142,Gene,TAYLOR,HOUSE,REPRESENTATIVE,D,MS,5.0,T000074,107
1938,Harry,TEAGUE,HOUSE,REPRESENTATIVE,D,NM,2.0,T000466,111
2344,Claudia,TENNEY,HOUSE,N/A,R,NY,,T000478,115
1566,Lee,TERRY,HOUSE,REPRESENTATIVE,R,NE,2.0,T000459,113
1829,Jon,TESTER,SENATE,SENATOR,D,MT,,T000464,113
1149,Craig,THOMAS,SENATE,SENATOR,R,WY,,T000162,107
1148,William,THOMAS,HOUSE,REPRESENTATIVE,R,CA,21.0,T000188,107
1952,Glenn,THOMPSON,HOUSE,REPRESENTATIVE,R,PA,5.0,T000467,113
1447,Fred,THOMPSON,SENATE,SENATOR,R,TN,,T000457,107
1593,Mike,THOMPSON,HOUSE,REPRESENTATIVE,D,CA,5.0,T000460,113
1151,Bennie,THOMPSON,HOUSE,REPRESENTATIVE,D,MS,2.0,T000193,113
1155,Mac,THORNBERRY,HOUSE,REPRESENTATIVE,R,TX,13.0,T000238,113
1534,John,THUNE,SENATE,SENATOR,R,SD,,T000250,113
1157,Karen,THURMAN,HOUSE,REPRESENTATIVE,D,FL,5.0,T000253,107
1448,Strom,THURMOND,SENATE,SENATOR,R,SC,,T000254,107
1158,Todd,TIAHRT,HOUSE,REPRESENTATIVE,R,KS,4.0,T000260,107
1664,Patrick,TIBERI,HOUSE,REPRESENTATIVE,R,OH,12.0,T000462,113
1535,John,TIERNEY,HOUSE,REPRESENTATIVE,D,MA,6.0,T000266,113
2291,Thom,TILLIS,SENATE,SENATOR,R,NC,,T000476,114
1997,Scott,TIPTON,HOUSE,REPRESENTATIVE,R,CO,3.0,T000470,113
1940,Dina,TITUS,HOUSE,REPRESENTATIVE,D,NV,1.0,T000468,113
1942,Paul,TONKO,HOUSE,REPRESENTATIVE,D,NY,20.0,T000469,113
1594,Patrick,TOOMEY,SENATE,SENATOR,R,PA,,T000461,113
2085,Pat,TOOMEY,HOUSE,REPRESENTATIVE,R,PA,15.0,T000461,106
1162,Estaban,TORRES,HOUSE,REPRESENTATIVE,D,CA,34.0,T000316,105
2231,Norma,TORRES,HOUSE,REPRESENTATIVE,D,CA,35.0,T000474,114
1163,Robert,TORRICELLI,SENATE,SENATOR,D,NJ,,T000317,107
1165,Edolphus,TOWNS,HOUSE,REPRESENTATIVE,D,NY,10.0,T000326,107
1166,James,TRAFICANT,HOUSE,REPRESENTATIVE,D,OH,17.0,T000350,107
2250,David,TROTT,HOUSE,REPRESENTATIVE,R,MI,11.0,T000475,114
1884,Niki,TSONGAS,HOUSE,REPRESENTATIVE,D,MA,3.0,T000465,113
1536,Jim,TURNER,HOUSE,REPRESENTATIVE,D,TX,2.0,T000424,107
2091,Robert,TURNER,HOUSE,REPRESENTATIVE,R,NY,9.0,T000471,112
1741,Michael,TURNER,HOUSE,REPRESENTATIVE,R,OH,10.0,T000463,113
1567,Tom,UDALL,SENATE,SENATOR,D,NM,,U000039,113
1595,Mark,UDALL,SENATE,SENATOR,D,CO,,U000038,113
1177,Fred,UPTON,HOUSE,REPRESENTATIVE,R,MI,6.0,U000031,113
2105,David,VALADAO,HOUSE,REPRESENTATIVE,R,CA,21.0,V000129,113
1729,Chris,VAN HOLLEN,HOUSE,REPRESENTATIVE,D,MD,8.0,V000128,113
2112,Juan,VARGAS,HOUSE,REPRESENTATIVE,D,CA,51.0,V000130,113
2166,Marc,VEASEY,HOUSE,REPRESENTATIVE,D,TX,33.0,V000131,113
2167,Filemon,VELA,HOUSE,REPRESENTATIVE,D,TX,34.0,V000132,113
1184,Nydia,VELAZQUEZ,HOUSE,REPRESENTATIVE,D,NY,7.0,V000081,113
1185,Bruce,VENTO,HOUSE,REPRESENTATIVE,D,MN,4.0,V000087,106
1188,Peter,VISCLOSKY,HOUSE,REPRESENTATIVE,D,IN,1.0,V000108,113
1609,David,VITTER,SENATE,SENATOR,R,LA,,V000127,113
1575,George,VOINOVICH,SENATE,SENATOR,R,OH,,V000126,107
2137,Ann,WAGNER,HOUSE,REPRESENTATIVE,R,MO,2.0,W000812,113
1855,Tim,WALBERG,HOUSE,REPRESENTATIVE,R,MI,7.0,W000798,113
1596,Greg,WALDEN,HOUSE,REPRESENTATIVE,R,OR,2.0,W000791,113
2255,Mark,WALKER,HOUSE,REPRESENTATIVE,R,NC,6.0,W000819,114
2128,Jackie,WALORSKI,HOUSE,REPRESENTATIVE,R,IN,2.0,W000813,113
2012,Joe,WALSH,HOUSE,REPRESENTATIVE,R,IL,8.0,W000811,112
2198,John,WALSH,SENATE,SENATOR,D,MT,,W000818,113
1197,James,WALSH,HOUSE,REPRESENTATIVE,R,NY,25.0,W000099,107
2232,Mimi,WALTERS,HOUSE,REPRESENTATIVE,R,CA,45.0,W000820,114
1856,Timothy,WALZ,HOUSE,REPRESENTATIVE,D,MN,1.0,W000799,113
1199,Zach,WAMP,HOUSE,REPRESENTATIVE,R,TN,3.0,W000119,107
1452,John,WARNER,SENATE,SENATOR,R,VA,,W000154,107
1897,Mark,WARNER,SENATE,SENATOR,D,VA,,W000805,113
2182,Elizabeth,WARREN,SENATE,SENATOR,D,MA,,W000817,113
1777,Debbie,WASSERMAN SCHULTZ,HOUSE,REPRESENTATIVE,D,FL,23.0,W000797,113
1205,Maxine,WATERS,HOUSE,REPRESENTATIVE,D,CA,43.0,W000187,113
1206,Wes,WATKINS,HOUSE,REPRESENTATIVE,R,OK,3.0,W000194,107
1682,Diane,WATSON,HOUSE,REPRESENTATIVE,D,CA,32.0,W000794,107
2259,Bonnie,WATSON COLEMAN,HOUSE,REPRESENTATIVE,D,NJ,12.0,W000822,114
1207,Melvin,WATT,HOUSE,REPRESENTATIVE,D,NC,12.0,W000207,107
1208,J.,WATTS,HOUSE,REPRESENTATIVE,R,OK,4.0,W000210,107
1209,Henry,WAXMAN,HOUSE,REPRESENTATIVE,D,CA,33.0,W000215,113
1822,Jim,WEBB,SENATE,SENATOR,D,VA,,W000803,112
2161,Randy,WEBER,HOUSE,REPRESENTATIVE,R,TX,14.0,W000814,113
2002,Daniel,WEBSTER,HOUSE,REPRESENTATIVE,R,FL,10.0,W000806,113
1597,Anthony,WEINER,HOUSE,REPRESENTATIVE,D,NY,9.0,W000792,107
1879,Peter,WELCH,HOUSE,REPRESENTATIVE,D,VT,0.0,W000800,113
1214,Curt,WELDON,HOUSE,REPRESENTATIVE,R,PA,7.0,W000268,107
1215,Dave,WELDON,HOUSE,REPRESENTATIVE,R,FL,15.0,W000267,107
1216,Jerry,WELLER,HOUSE,REPRESENTATIVE,R,IL,11.0,W000273,107
1454,Paul,WELLSTONE,SENATE,SENATOR,D,MN,,W000288,107
2152,Brad,WENSTRUP,HOUSE,REPRESENTATIVE,R,OH,2.0,W000815,113
2005,Allen,WEST,HOUSE,REPRESENTATIVE,R,FL,22.0,W000807,112
2224,Bruce,WESTERMAN,HOUSE,REPRESENTATIVE,R,AR,4.0,W000821,114
1779,Lynn,WESTMORELAND,HOUSE,REPRESENTATIVE,R,GA,3.0,W000796,113
1537,Robert,WEXLER,HOUSE,REPRESENTATIVE,D,FL,19.0,W000314,107
1538,Robert,WEYGAND,HOUSE,REPRESENTATIVE,D,RI,2.0,W000315,106
1220,Rick,WHITE,HOUSE,REPRESENTATIVE,R,WA,1.0,W000391,105
1823,Sheldon,WHITEHOUSE,SENATE,SENATOR,D,RI,,W000802,113
1222,Ed,WHITFIELD,HOUSE,REPRESENTATIVE,R,KY,1.0,W000413,113
1226,Roger,WICKER,SENATE,SENATOR,R,MS,,W000437,113
2165,Roger,WILLIAMS,HOUSE,REPRESENTATIVE,R,TX,25.0,W000816,113
1869,Charles,WILSON,HOUSE,REPRESENTATIVE,D,OH,6.0,W000801,110
1688,Joe,WILSON,HOUSE,REPRESENTATIVE,R,SC,2.0,W000795,113
2004,Frederica,WILSON,HOUSE,REPRESENTATIVE,D,FL,24.0,W000808,113
1539,Heather,WILSON,HOUSE,REPRESENTATIVE,R,NM,1.0,W000789,107
1237,Robert,WISE,HOUSE,REPRESENTATIVE,D,WV,2.0,W000654,106
1886,Robert,WITTMAN,HOUSE,REPRESENTATIVE,R,VA,1.0,W000804,113
1238,Frank,WOLF,HOUSE,REPRESENTATIVE,R,VA,10.0,W000672,113
1991,Steve,WOMACK,HOUSE,REPRESENTATIVE,R,AR,3.0,W000809,113
2008,Rob,WOODALL,HOUSE,REPRESENTATIVE,R,GA,7.0,W000810,113
1242,Lynn,WOOLSEY,HOUSE,REPRESENTATIVE,D,CA,6.0,W000738,107
1598,David,WU,HOUSE,REPRESENTATIVE,D,OR,1.0,W000793,107
1247,Ron,WYDEN,SENATE,SENATOR,D,OR,,W000779,113
1251,Albert,WYNN,HOUSE,REPRESENTATIVE,D,MD,4.0,W000784,107
1853,John,YARMUTH,HOUSE,REPRESENTATIVE,D,KY,3.0,Y000062,113
1252,Sidney,YATES,HOUSE,REPRESENTATIVE,D,IL,9.0,Y000013,105
2021,Kevin,YODER,HOUSE,REPRESENTATIVE,R,KS,3.0,Y000063,113
2115,Ted,YOHO,HOUSE,REPRESENTATIVE,R,FL,3.0,Y000065,113
1255,C.,YOUNG,HOUSE,REPRESENTATIVE,R,FL,10.0,Y000031,107
2242,David,YOUNG,HOUSE,REPRESENTATIVE,R,IA,3.0,Y000066,114
1256,Don,YOUNG,HOUSE,REPRESENTATIVE,R,AK,0.0,Y000033,113
2019,Todd,YOUNG,HOUSE,REPRESENTATIVE,R,IN,9.0,Y000064,113
2261,Lee,ZELDIN,HOUSE,REPRESENTATIVE,R,NY,1.0,Z000017,114
2254,Ryan,ZINKE,HOUSE,REPRESENTATIVE,R,MT,0.0,Z000018,114
