mods_file,congress_id,context,bill_number,bill_type
CREC-2017-04-28-pt1-PgH2958-2.xml,115,OTHER,1180,HR
CREC-2017-04-28-pt1-PgH2958-2.xml,115,FIRSTPARAGRAPH,1644,HR
CREC-2017-04-28-pt1-PgH2960-3.xml,115,OTHER,731,HR
CREC-2017-04-28-pt1-PgH2960-3.xml,115,FIRSTPARAGRAPH,731,HR
CREC-2017-05-01-pt1-PgH2978-6.xml,115,FIRSTPARAGRAPH,910,HR
CREC-2017-05-01-pt1-PgH2978-6.xml,115,HEADERLINE,910,HR
CREC-2017-05-01-pt1-PgH2978-6.xml,115,OTHER,910,HR
CREC-2017-05-01-pt1-PgH2980.xml,115,OTHER,1312,HR
CREC-2017-05-01-pt1-PgH2980.xml,115,FIRSTPARAGRAPH,1312,HR
CREC-2017-05-01-pt1-PgH2980.xml,115,HEADERLINE,1312,HR
CREC-2017-05-01-pt1-PgH2981.xml,115,OTHER,1366,HR
CREC-2017-05-01-pt1-PgH2981.xml,115,FIRSTPARAGRAPH,1366,HR
CREC-2017-05-01-pt1-PgH2981.xml,115,HEADERLINE,1366,HR
CREC-2017-05-01-pt1-PgH2983.xml,115,HEADERLINE,657,HR
CREC-2017-05-01-pt1-PgH2983.xml,115,OTHER,657,HR
CREC-2017-05-01-pt1-PgH2983.xml,115,FIRSTPARAGRAPH,657,HR
CREC-2017-05-01-pt1-PgH2985.xml,115,OTHER,1242,HR
CREC-2017-05-01-pt1-PgH2985.xml,115,FIRSTPARAGRAPH,1242,HR
CREC-2017-05-01-pt1-PgH2985.xml,115,HEADERLINE,1242,HR
CREC-2017-05-01-pt1-PgH2987-5.xml,115,OTHER,910,HR
CREC-2017-05-01-pt1-PgH2989.xml,115,OTHER,1312,HR
CREC-2017-05-01-pt1-PgH2989.xml,115,OTHER,910,HR
CREC-2017-05-01-pt1-PgH2989.xml,115,OTHER,657,HR
CREC-2017-05-01-pt1-PgH2989.xml,115,FIRSTPARAGRAPH,657,HR
CREC-2017-05-01-pt1-PgH2990-7.xml,115,FIRSTPARAGRAPH,1180,HR
